"SeineRowID","SampleRowID","SeineDirectionCode","SeineLength","SeineWidth","SeineDepth","SeineComments"
"{A4B21562-CDD1-464F-AD94-4A158C6DB3B5}","{4595EF51-6364-499E-BC6A-1A2E9A2A4FA9}",,20.00,10.00,1.10,"water quality taken at 11, not at sample time"
"{A4B6D4DF-2EC5-4945-A745-6F23CCB4D114}","{B817CE61-60FD-41DF-955F-10FC6ADD7461}",,20.00,10.00,0.70,
"{A4E89B6A-2E2D-459D-A436-83A5745704C8}","{DC6AD1A4-3937-4921-8D80-5E304363B94B}",,20.00,10.00,,
"{A4F91B1B-6DAC-4AE6-8000-5BD3B1F2DA63}","{106B07E7-F652-42E7-B8B0-D22E76B85DCB}","P",20.00,10.00,0.65,"crew: TO, AC, PB, MY; seine#1"
"{A500892B-8D4A-4EA1-9EF2-08A6F50D1555}","{363A1814-0A80-4077-BFE7-395C36F07D5C}","P",20.00,10.00,0.87,
"{A51349CA-1462-49E6-8CF0-5E47CBEAB9BF}","{44E860AD-5A7E-49E4-91E4-5BF551111531}",,20.00,10.00,,
"{A576A75A-1B7D-4094-A9F3-E6A3B77F6906}","{4190382F-2750-4B77-8168-B6AE06DCD2EB}","P",20.00,10.00,0.85,"crew: TO, BH, LG; seine#2"
"{A58C0BF7-15B5-4B05-A828-7439A499D1FA}","{55ED68A5-97BD-4102-B5ED-E0E8EBDB7B9F}","P",20.00,10.00,0.78,"seine#2"
"{A58DD0EC-A4F6-48ED-9AC0-96FC363E2E2B}","{FD376EE0-4976-4523-BB02-354B2A6B5A76}",,20.00,10.00,1.10,"1.5 net length"
"{A5985F95-8D7B-4B9D-B5CA-EEDFBFE5DC43}","{F593501C-3FE4-40EA-B9D8-9310F3254CE7}","P",20.00,10.00,0.74,
"{A5A7BBBF-E404-4346-AAD5-C0387817152D}","{7D5FD5B4-0FA4-4BB9-A2FB-E7EF847AB4B0}","P",20.00,10.00,0.65,"seine#2"
"{A5AFCA5E-DB61-4483-9119-11923D40CF98}","{C883468D-5852-4BDA-8853-188B9FE6A89D}",,20.00,10.00,,
"{A600F328-27BA-41C5-AB4E-B56C6E530EFB}","{2469B7E4-F5B7-462B-98F2-0DEC4F30D17B}","P",20.00,10.00,1.00,
"{A60B53EF-5B09-42E4-8CDA-17571226DC8D}","{D1AAE39D-9A84-42AF-A008-92A93F67C52A}",,20.00,10.00,,
"{A646C02F-EC7C-4D10-803E-354C44BEBBB1}","{E75E8D57-679F-4E21-8B2F-AC48690F18A0}",,20.00,10.00,0.72,
"{A666D0DC-9F6C-4CCE-9008-2026466871B2}","{B9CCEC6F-8ADD-4A8B-A268-9A54BDF2B8DF}",,20.00,10.00,0.90,
"{A688C1B6-E08F-4DAB-914E-C91F2493FD17}","{BEF36AC9-8B16-4E95-A5DE-53A7820D2C3F}","P",20.00,10.00,0.93,
"{A7230805-09AB-4078-BC08-C509CDADEF10}","{D033CF02-50DD-4CB4-801E-29E2E3DA0A08}",,20.00,10.00,,
"{A780117A-9FE7-4862-8D3F-5BFAB4C1934F}","{D45E24A6-92F4-4D29-8C41-01AF560850BB}","P",20.00,10.00,0.67,
"{A781EC26-63F9-4E7D-9148-B96C527A0864}","{F9D43F25-A088-42A5-9974-B71CD25A36AC}","P",20.00,10.00,0.60,
"{A7898ABD-23B0-4DC9-A70D-F4B09F52BA8A}","{E7258ADB-85C2-4DE1-9556-B00FD4922994}",,20.00,10.00,,
"{A7ABB135-44B7-4313-8AA3-CCC0BF003B12}","{3D885260-18F2-43BB-BE81-0D2A73B572C7}",,20.00,10.00,0.60,
"{A7DE900D-F223-429F-B108-B0ED7569BF76}","{02E6FCA6-BCA5-46C2-A5D7-689E36CE3B8F}","P",20.00,10.00,0.40,"crew: AW, SP; seine#1"
"{A7E4F3A1-35A0-4CEE-AEED-DC29A5452094}","{BBF08535-6BC5-45CB-B7B0-198359726135}",,20.00,10.00,0.90,
"{A838EF91-12DD-4BE1-BA44-ED7FFABFDE99}","{02F5F331-F8E0-4E6F-AE52-26492FC0B524}","P",20.00,10.00,0.48,
"{A857AC6F-3CED-440C-BE51-48D9DC695794}","{2CC03EE5-4978-4F01-B9A9-DA6B70A42EC8}","P",20.00,10.00,1.15,
"{A85EA7D3-D0FD-479F-95B1-4C47D4F9F5FF}","{C8BD6E85-7051-481F-9F2F-B6B7DBEE481B}","P",20.00,10.00,1.10,"crew:NB, AC, JF, TO; seine#2"
"{A8A7D850-704C-452D-A026-3CDC845569DD}","{08B9626F-6942-49D3-BCB8-F915468FD1EA}","P",20.00,10.00,0.60,
"{A8CAAE7F-C22A-428A-A0A0-C5E6195A4E29}","{5CC65AE0-49A0-48B8-8A52-626159D745C1}","P",20.00,10.00,1.00,
"{A8D42E82-2EB6-40A4-8B67-E0DB6743F9F6}","{CF40CE98-B1C3-46F4-9AB8-5ACB18116B11}","P",20.00,10.00,0.67,"crew: MY, MW, TO, BH; seine#2"
"{A8E4D37A-382E-4A07-923B-4C82511D03EB}","{D9A0264D-4556-47C0-A93D-338D1EFC3A34}","P",20.00,10.00,0.90,"crew: PC, AM, TO; seine#1"
"{A902AF73-8B59-4D00-B761-A6EF1B1BA9DB}","{488F59C8-1F97-4B5C-A8F9-AC86B3D427D5}","P",20.00,10.00,0.95,"crew: KR, ED, RL, TO; seine#3"
"{A94BA1DB-5147-4C90-84DC-9763F600E7EE}","{DDC0048C-FA39-49CA-AA3D-53CDCC35B52C}",,20.00,10.00,0.95,
"{A9559E5A-6193-4652-B0EA-622C61DC5D40}","{1D62B2A7-040E-48A3-9908-B5408B3D57AF}","P",20.00,10.00,1.10,
"{A959908B-7835-4912-9001-63D33B0D2FB1}","{F3D12749-208D-4064-886B-2F94FB75B51E}","P",20.00,10.00,0.80,
"{A9731E14-8738-4DE4-B56A-B939E4AEE9A4}","{C7508B12-7F49-469E-88B5-99D7C5B214DC}","P",20.00,10.00,1.00,
"{A9736A5F-03DA-428B-BE43-03B512F143E2}","{39A92A7D-A8D8-451E-9FE6-E29D4A4E276A}","P",20.00,10.00,1.09,
"{A99D2D9D-8305-420B-AE09-9C842D4DD244}","{CBCDCC87-BF71-42B5-A23C-B52076DD3E50}","P",20.00,10.00,0.52,
"{A9D15297-37FD-4CCA-9A59-8912AC60197A}","{39403597-2D74-4508-80AD-EA9F91CC561B}","P",20.00,10.00,0.70,"seine#1; crew: TO, FLL, AC, CG"
"{AA0C6C33-D033-4FB1-941A-70C5A7717318}","{0FCBCC4A-F883-4C83-80B8-B3AA5153FAFB}",,20.00,10.00,,
"{AA3BBDEF-24D7-4290-9E1B-5E59C2DFF550}","{BB0DAEDE-DFD6-4C26-956E-462EB17882DF}","P",20.00,10.00,0.97,
"{AA75BA75-F755-4DD8-A738-FF13FAFF63C5}","{3426A866-471F-4439-8A8E-B5CA775C64FB}","P",20.00,10.00,0.73,
"{AA9852A7-6BD8-4F32-A177-A308545C9644}","{D880E10A-FA32-4304-B9D4-BFDDC69AF434}","P",20.00,10.00,0.74,"seine#2"
"{AADFCD47-36D9-4FDB-93C5-517A23FC387B}","{094AB0AB-6550-4781-B14A-AE7A82B97B82}","J",20.00,10.00,1.00,"seine#4"
"{AB4EC508-0349-46FD-AB57-963C0851E370}","{C4ED5A5F-DC6E-4A1C-A37B-1C6988FA65CB}","P",20.00,10.00,0.58,
"{AB61BC35-819D-49AB-9E89-1C6649160C58}","{D1123337-FE56-4581-92D8-04B74FAED92D}","P",20.00,10.00,0.84,
"{AB66D0FF-15BC-4637-9FCB-944433786758}","{6C69A09B-C352-46B9-9ECB-7F8F31FFEED7}","P",20.00,10.00,0.60,"seine#1"
"{AB692A82-C340-4207-AB27-D49835B6B748}","{39724906-49F2-4ACA-8EEA-D7F7DB37CBC6}",,20.00,10.00,0.60,
"{AB73AE4E-E168-4840-A54C-31E7F424C5FC}","{1A0E5DE1-4EF6-4C79-97DA-BDEE0595A01A}",,20.00,10.00,,
"{AB74862B-3606-469C-81D3-F88E9457D611}","{12980E4E-A7C0-4F7C-98B1-16931A44B431}",,20.00,10.00,0.50,"low tide, muddy, muddy, water quality all ok"
"{AB767C83-0CEA-49C4-B5D1-49AC843D3066}","{936190A6-0F35-4C10-919E-A3C7F3E0F42B}","P",20.00,10.00,0.80,"seine#3"
"{AB78F289-2503-4017-A242-DCA0CA2AE6F1}","{557C49F9-D1F3-4EFB-9137-5F9C30810CD4}","P",20.00,10.00,1.03,
"{AB85B091-88A2-4828-B613-C7D5099758BC}","{61CE24C8-37B5-4F5C-A1A6-E7D3F339C209}","P",20.00,10.00,0.70,"seine#1"
"{AB929A0D-EDF4-4EBB-9E6C-F3D5FBEC16B5}","{553A71BF-C9BD-46AA-8570-7D3A8BE92388}",,20.00,10.00,0.63,"crew: TO, JM, MT; seine#1"
"{AB9C0D39-4F8D-414E-B9B0-0CF00B50AB7B}","{0DD93BBD-334F-4ADC-BE31-E4EEB242FB3C}",,20.00,10.00,,"water data collected at 15:20 not at sample time"
"{ABA3BDD3-31C1-4C4F-9CD2-76F42F1923CC}","{D22E5BB5-C6EF-4F65-869D-FF1631E744A8}","P",20.00,10.00,0.90,"seines done 2 hours after trawl at SUI; seine#1; crew: RS, NK, MM"
"{ABACFF9A-2CAE-486F-A399-2E0996C5FA39}","{5BF1FB2F-6067-4308-85C5-18DAE7F9DD88}",,20.00,10.00,1.50,
"{ABAE6ADD-73F8-41D5-BCA4-4907FB7CDB9D}","{17106C16-F599-4AF3-BD5F-F231F5411163}",,20.00,10.00,0.70,
"{ABB5CB26-BD79-40BB-A6C7-1A5FAE36B187}","{139A0DEF-721B-4C71-8109-CCBE1D449A0B}","J",20.00,10.00,,"crew: JD, CZ, SP; seine#4"
"{ABDBF851-3970-4A93-B529-84BC81DCFB3F}","{A025EAFA-9F4D-49B5-A47A-2AB42297E4E7}","P",20.00,10.00,0.58,
"{AC167FA1-BC2F-4F84-9014-BA30417FECE4}","{4A8A367B-08AB-4344-A894-DD37E6F1FBA7}","P",20.00,10.00,0.64,"crew: TO, NB, AC; seine#2"
"{AC18833D-F905-4033-BC6C-2770368E8E5A}","{782A4B02-1647-4DCF-96C1-76CB6BFB2ACB}","P",20.00,10.00,0.93,
"{AC21DE40-A1E8-4596-AF7D-76B3F88470FC}","{A4577D4F-7607-437E-920C-7396C0946BE7}",,20.00,10.00,,
"{AC2589D1-0475-4414-AE23-6649EE19DC49}","{D129F2DA-EE8F-48E2-9DEF-72111D6976D2}",,20.00,10.00,1.10,
"{AC4ECD83-C5F8-4985-8361-F659E1329D7B}","{9EC1E338-B8BF-4FBF-AC3C-333BCA94853B}","P",20.00,10.00,0.50,
"{AC62A961-8866-4CDA-BB6C-E7034E397667}","{CF258C1A-1173-4282-87B5-5E870E96C571}","P",20.00,10.00,0.95,
"{AC8F2514-4654-4D49-AED5-19C24AB72F2E}","{370D34E9-BA12-41B4-8456-46E1DDBF950E}","J",20.00,10.00,0.80,"seine#4"
"{ACB2B731-1353-4E3A-8E8E-962A332987B2}","{F55BA28A-5FAA-437C-BF8D-B1716F51BCE3}",,20.00,10.00,1.20,
"{AD0B12E4-5461-47BA-8746-A4CA6092A2E3}","{7956895E-CC53-4F6E-A176-686908F274FB}","P",20.00,10.00,0.53,
"{AD528FAA-D63D-4851-85B4-92CBE610C620}","{87CBE1F5-E38B-4951-A8F3-4071C057A203}","P",20.00,10.00,1.10,
"{AD6B990B-0972-419B-9E84-23F8D96B9475}","{30A212FC-3DB1-4A58-8F7D-7E323AC08740}","P",20.00,10.00,0.32,
"{AD7D1BDD-725E-4915-9A73-32ED2CE44DEB}","{2EFA7F77-9E28-4D49-9690-AF36214A549D}","P",20.00,10.00,0.69,
"{AD808F3A-A927-4D29-B967-2974DDF4E7E8}","{7F78C50C-0D96-4481-B7C7-7E3DA660010C}","P",20.00,10.00,0.69,"seine#3"
"{ADA821FA-9174-4CA6-83E1-E93043AB25DC}","{E1C4DD00-421C-46CF-89A1-87555AECDDF7}","P",20.00,10.00,0.92,"snagged a rock"
"{ADBE2B84-E274-43D0-AD19-1E274D376266}","{82DB55C0-0BC7-41EE-BC95-E2DC84BE5AC2}","P",20.00,10.00,0.90,"frost on ground, ice; seine#2"
"{AE2DD10E-DF59-42F3-9264-2003A24477ED}","{34ED3E3D-0E71-4D3F-8FAC-9EEC77CB9F40}",,20.00,10.00,1.20,
"{AE991451-B645-48F2-9C71-1C74314AA804}","{7AC2A5B1-4862-4978-B1CC-AF1608294D10}","P",20.00,10.00,0.50,
"{AECF8008-5BD4-11D4-B974-006008C01BCF}","{AECF79B6-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{AECF8009-5BD4-11D4-B974-006008C01BCF}","{AECF79B7-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{AECF800A-5BD4-11D4-B974-006008C01BCF}","{AECF79B8-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{AECF800B-5BD4-11D4-B974-006008C01BCF}","{AECF79B9-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{AECF800C-5BD4-11D4-B974-006008C01BCF}","{AECF79EA-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{AECF800D-5BD4-11D4-B974-006008C01BCF}","{AECF79EB-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{AECF800E-5BD4-11D4-B974-006008C01BCF}","{AECF79EC-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{AED16ED3-0F54-4332-8749-825FD5C3CF64}","{71235FF4-0DA8-4751-ACBE-32B32D1F8319}","P",20.00,10.00,0.40,"seine#1"
"{AF3614E2-EAF3-469E-B854-4920022D53CB}","{D1491B32-3ED3-4426-9B06-277209A507AE}","P",20.00,10.00,0.75,
"{AF72119E-F642-426E-B44C-772BA07EB035}","{D4E2C996-12DF-4876-B7B0-C04653ADBCAF}",,20.00,10.00,,"ISS & YFG had tumors in gut region & in gill area"
"{AFA72449-9918-4869-9D7C-C95F4C7B4D82}","{9AA94CE0-DF63-4F6A-B116-FCE1345309C5}",,20.00,10.00,,
"{AFB745F2-E8E6-4304-853A-E974CC9D20E2}","{39661E3C-D9C6-448D-8E1D-042A79EC75BB}","P",20.00,10.00,0.53,
"{AFEA59FF-4019-4B62-B2F5-756535747986}","{085B2B58-7EF2-4203-9878-27F4623403D9}","P",20.00,10.00,0.67,
"{B01D7BA1-80E1-478F-A19F-616A59E1AEB5}","{A166976C-193C-4036-8475-0112D4E55004}","J",20.00,10.00,,"crew: MM, AW, JD; seine#4"
"{B01FF54F-FB0C-46AC-9A57-D68F81BCE101}","{CB506F8E-02C8-4D2F-AF93-20AA927B0259}","P",20.00,10.00,1.05,
"{B039D8EE-7ADA-4642-A626-303570742248}","{C2E62958-E4B2-4A55-91AA-C346BE559D2C}","P",20.00,10.00,1.00,"seine#3"
"{B060166B-AEB8-452C-8294-C495E50FA39B}","{92343B64-D04A-445C-9F19-5D77C3669963}","P",20.00,10.00,1.08,
"{B09EE72A-82FA-4776-9F86-C684922544FC}","{40C45A21-8D5E-467A-9A2B-E3D2A5AFA529}",,20.00,10.00,,
"{B0A58E9B-FDB2-4800-A178-701908F15625}","{9376AD90-0C5C-4E74-8F4C-BC8D15F2BE4F}",,20.00,10.00,1.15,
"{B0E30FBC-ADA5-4FC7-9B3D-F75BAD8F082C}","{C91C754D-39B6-40E3-AFD8-DC756F764372}","P",20.00,10.00,0.94,
"{B0F67808-87F2-49B2-9024-8D121E88FA39}","{702C9A01-674E-49E4-BEEB-0B4B4FD227B3}","J",20.00,10.00,0.70,"seine#3"
"{B17986E3-14CB-4057-8E33-036CB82D8744}","{04B06EA9-E85B-481E-B973-6357A9812211}","P",20.00,10.00,0.47,
"{B17E7E93-63B0-4557-9E4D-7DDAA28F9633}","{95DF89F1-17C6-4D6B-BBB6-40487A94D2F4}",,20.00,10.00,,
"{B1EDC778-C3EE-4F26-9460-797F9AA37E5B}","{0CEFE968-D3FA-48D2-BF68-6ADAF215686A}","P",20.00,10.00,0.70,"crew: FLL, TO, AC, CG; seine#3"
"{B216EBCE-A1A0-4E5D-B3EF-FEC624807334}","{A6231DAE-7DE7-4BCB-91B7-2239DEDB9D61}","P",20.00,10.00,1.10,
"{B21F1456-12A4-4F36-8078-72C3A26F79B8}","{A62B7CB5-50AA-44FC-984E-7A41E6327C37}",,20.00,10.00,,
"{B2470052-8F56-4E96-B501-320DA9D41B92}","{5D4AD7C4-65EC-4489-AD6C-8442FF470AF8}",,20.00,10.00,,
"{B2914CD5-71D6-49CD-8D5B-75FD04089603}","{3B69FB0E-35D3-48AD-B5E5-2E32B4EC4BC5}","P",20.00,10.00,0.60,
"{B2A65384-FA6B-414C-BF9E-9110D1F7F972}","{6AE95A17-C546-40A5-8023-6EF26BADF41D}","P",20.00,10.00,1.05,
"{B2C4F0E7-0E78-4EEA-900A-25A44A94661E}","{C3105AF3-D179-4400-B1E9-6565B1FF5D7D}",,20.00,10.00,0.80,
"{B2ECADA1-26FB-4D74-8DD9-7DF2CE4CF54D}","{04724500-3469-4C28-8D8A-B920497D31ED}",,20.00,10.00,1.40,
"{B2FC4FE4-E548-45DF-B14B-70E0C343841C}","{8D8754E8-E30B-40E4-A44D-4E08DC6DE93E}","P",20.00,10.00,1.00,
"{B311BE59-8E12-40E5-9CCA-31D832F33C96}","{A2BDF72B-91BE-4CFD-BE4A-4F24D56F3BEB}",,20.00,10.00,,
"{B3317D86-3239-479D-84C4-D6865853811E}","{8F2C2CCE-BB53-4453-87FF-0E88E9A73901}","P",20.00,10.00,0.70,"crew: OR, TO,GR, KB; seine#2"
"{B36558CD-5D41-490A-BAD6-06716D87EDEE}","{F663BE14-CB9E-4EFF-BC68-7AD4B0A38351}",,20.00,10.00,1.00,
"{B39D01D1-810B-485E-B32D-C02082D505E3}","{9856C188-00D4-46C9-9E43-FBF6C755CF4D}","P",20.00,10.00,0.57,
"{B4581AAD-CFAD-46E8-A76F-B4875A43942D}","{16DCC51E-D04B-4705-B496-F3E4797AC8F4}",,20.00,10.00,,
"{B47A7C68-8A79-425C-BF47-49A68C3A3D22}","{99961615-DB80-45B3-9FB2-C50B108DD1DA}","J",20.00,10.00,0.60,
"{B4BB446B-B2A8-467A-A8DD-0851E1CE5043}","{473E2BBB-D333-4071-BE7E-A302720C02EE}","P",20.00,10.00,1.00,
"{B527C9D5-437D-40D1-815F-AD41A7DBD8D9}","{26105C7E-6758-470F-84AB-23C327F3E7D7}","P",20.00,10.00,0.60,"JD, DD, SM; seine#1"
"{B52B8B44-80B5-4697-9213-AA2DF1A192A6}","{91F81127-4506-4EAB-A023-552CC25A9911}",,20.00,10.00,0.83,"wasn't quite on shoreline because of tules in the way"
"{B55D6F8C-35E6-46F5-862D-D2326CF39E53}","{D5C11E8C-31CA-4C9E-BAC9-AAF28D2D0B26}","P",20.00,10.00,1.08,"crew: TO, CW, NB; seine#3"
"{B57A2056-EB12-43BE-8C0B-1096F030BFB6}","{751AEF64-B778-41EB-A075-CD2B2EC817CC}","P",20.00,10.00,0.62,"crew: AC, NB, TO; seine#3"
"{B5DB839C-2933-4C56-AB8B-4F66BDA87C45}","{AA8C64C1-3D65-430D-B0C3-C9EED3940886}","P",20.00,10.00,1.07,"seine#2; crew: TO, JF, WL, VC; big carp jumped over seine"
"{B5E6923C-590A-46D7-9A7C-740C017BEA91}","{57AE5166-BBB9-45E8-B73A-E81832ADD295}",,20.00,10.00,,
"{B62C29EF-9EB7-4D01-BA61-DC624DABCD9D}","{8188D72A-0016-4557-9CDC-1A48196CF038}","P",20.00,10.00,0.87,
"{B63225AD-3C2A-42BF-A906-EDEC139342C4}","{8C4BACD4-DC18-4F4F-BD15-03C92DDF8A69}",,20.00,10.00,0.70,
"{B63CCB0F-7DDB-4491-B30E-BCB7BEF4BFAF}","{38DF6146-D2DF-4F77-9A43-77EE3750B319}","P",20.00,10.00,0.75,"seine#2"
"{B6531EE0-39DB-418D-A559-FABF672D7655}","{E2B5B834-A9FB-4219-85A3-596EF7DD6AA9}","J",20.00,10.00,1.00,"gravel on bottom"
"{B6566205-3D9D-4D38-A3C4-D894C64D6FC5}","{5039A698-1B75-4854-AD23-21C7AF3E3420}","P",20.00,10.00,1.12,
"{B6AEACA3-64C8-46BF-ABAD-0FF3513D46A0}","{0F55B8CB-7E02-4184-8203-D2AB60BD6988}","P",20.00,10.00,0.97,"seine#1"
"{B7040D57-1272-4CB2-82EE-D24AC2D35958}","{2959F942-0751-4A2A-B5D6-D81E3A86875F}",,20.00,10.00,,
"{B7182B55-8DB8-433E-932B-E8376B8D6160}","{C2F10711-138A-47D0-AB61-F897C7DC3D9F}","P",20.00,10.00,0.80,"AW, PM, Abby Tucker; seine#3"
"{B75DD2E2-3549-401F-9F04-FDFB1BA64507}","{ECDC70CC-912E-485B-BFE8-C4EDEC67D8BD}","P",20.00,10.00,1.05,
"{B78D7099-B911-479C-87FD-64B6F0B65101}","{4D5C9102-6012-4B29-9DF3-2F55ABA39158}","P",20.00,10.00,1.00,
"{B7A20C51-F70E-4931-B356-BF398A97ACF1}","{4195EB47-2A03-4855-A801-42E1624B9266}","P",20.00,10.00,1.15,
"{B7C8FF04-BFD7-4A2C-8B98-5BD8A6B036BE}","{A218CBB7-846F-4B1D-86B4-E17E4571E999}","P",20.00,10.00,0.66,
"{B7CFAF95-D13C-4CF9-AC5D-F3173269B218}","{76F0994A-1E38-48C6-B554-BD9CC35284EC}","P",20.00,10.00,1.10,"crew: RS, PC, AW; seine#1"
"{B851AAE0-DD6E-4046-AFAB-694640EC3B6A}","{4DAC342C-B880-4C9B-A8B4-70958C426530}","P",20.00,10.00,0.65,
"{B9011121-0CE8-4165-9873-9297413419A7}","{44CB092B-C51A-4604-920D-4B0E9A815B7A}","P",20.00,10.00,0.98,
"{B9A78981-2C06-441B-95AF-A87312CB2AE3}","{7096F65C-18D4-4F73-968E-83D32328263D}",,20.00,10.00,,"NO fish"
"{B9ADA2E5-DF77-4CD4-A46C-48EB3D14FFE2}","{6B6EC654-B1A7-43C2-B632-F2B16956AA9F}","P",20.00,10.00,0.77,
"{BA1F9F44-1AE2-4B3D-A300-BB2355FAC264}","{C9C8126E-3A9C-49C1-9F54-50CCAEA831D4}",,20.00,10.00,0.70,
"{BA535AF9-ABB4-410B-A55F-83C0B75DB346}","{A67232DD-FDE5-4A49-B0FB-210B8E075C9C}","P",20.00,10.00,0.97,
"{BA836B48-925B-4834-85B7-7C02D197F4B6}","{5706A8B5-6526-4BDB-8D6C-5EC09181C422}","P",20.00,10.00,0.95,
"{BB0C80F3-8D61-4229-ACE1-9BAD8439370A}","{CB3E5F74-68EF-4DF6-8D68-C04F4FDA1C5E}","P",20.00,10.00,0.57,
"{BB116C51-5728-448F-9A61-E6A6119C4E76}","{EE6AE195-598A-429B-876B-324976F3D2CA}","P",20.00,10.00,0.84,
"{BB247747-094A-4D10-B503-D23B62BBC9E2}","{F42B357C-CC4F-448E-9003-AF0E5388BB36}","P",20.00,10.00,0.90,"crew: AW, MY, SB, TO; seine#1"
"{BB7AA9ED-17F8-4F9C-8283-65B7C0CE5AA5}","{DC5468BC-3C41-49BE-BD4A-F4F83EB3506C}","P",20.00,10.00,1.00,"crew: AW, JD, MM, Alex Parker; seine#2"
"{BB86F9F1-33D6-45C9-897F-4F3577645589}","{E7FC6980-AE82-4DA2-9B16-616DD7E9A59D}","P",20.00,10.00,0.80,"crew: AW, JD, SP; seine#2"
"{BB9D08D7-E095-4C77-B137-A9327FDD59B9}","{64D61C0E-D3E0-47AE-BDA9-9BCF6BFF3C18}","P",20.00,10.00,1.08,
"{BBFA6E65-8A23-4B0F-954F-A8D3CBE17B05}","{530AB2D1-151A-43E2-B591-30DB4FABB156}",,20.00,10.00,1.10,
"{BC13E874-E2BD-448D-8221-BB263B54D02F}","{47035ECE-9851-4FA3-9005-5714AB6DFB84}","P",20.00,10.00,0.60,"crew: AW, MM, Mac, TO; seine#1"
"{BC1511C5-F617-49DA-93D8-BA05FBE0FE55}","{813ECDBC-2519-4FF8-8DA9-C48BB7D3AF77}",,20.00,10.00,0.50,
"{BC9DA3BF-3B94-4E9C-ADED-66E76D729922}","{1C07CC76-2F80-4363-9E5A-6A51C8A0AE0B}",,20.00,10.00,1.00,
"{BCA5185A-D8BC-480B-B57C-B3E57F8A55FD}","{BE8E7C95-E190-4B6D-B5AD-48ED9C5535B6}","P",20.00,10.00,0.90,"crew: JM, TO, GR; seine#3"
"{BCA66F63-50EF-49B7-83AB-35AC9FEAF76D}","{753F8A97-2FE8-49CE-8B2A-726D1084E188}",,20.00,10.00,0.90,
"{BCB0F2E7-8412-49B4-B2F0-33D739FDF534}","{150F4C2A-8BF8-41A1-8954-BA545D6246AE}","P",20.00,10.00,1.10,"crew: NM, NB, TO, KL; seine#3"
"{BCE4CEAF-5178-4DC1-AD68-08DD35CF2C11}","{443BB378-DD18-46D5-A4C2-66DC816B2318}","J",20.00,10.00,0.90,"Time not recorded; seine#3"
"{BCF7E8E3-238F-4A5A-8AB2-A2F109C0074B}","{9DF8BFD0-1E27-4CF5-8513-10C844F002CF}","P",20.00,10.00,1.08,
"{BD1AA23D-71D2-4952-AE4A-875C926429CF}","{18E8A23B-6C60-4B90-A4B3-793BB618D23B}","P",20.00,10.00,0.98,"crew: TO, NB, CW; seine#1"
"{BD3AC19C-FCDA-49DE-A9B0-A5D8BAB8BB4B}","{0D92ABC0-4F48-4C2D-AD76-62037BD00BB4}","P",20.00,10.00,0.70,
"{BD6EE11A-B52A-4E70-90C6-1ADE9B80F92A}","{E022B097-1614-47E7-A341-9DB4B85FA0A6}","P",20.00,10.00,,"crew: Pat Crain, Kate Early, Lee Caldwell; seine#1; time not recorded"
"{BDB39C25-1872-4A83-A267-4FDACE956141}","{62CD73A9-EA51-4EDC-B77C-83E404DDF5D0}",,20.00,10.00,0.73,
"{BDB5C2D9-2840-43BD-A25A-99F5518C449C}","{3B63CAC4-5C26-4981-A6EC-918AE9DEBCA9}",,20.00,10.00,,
"{BDE08DD3-6E31-44DC-A552-C81F844049C4}","{D2CF16F7-3330-4A3E-84B7-173A491BDFC5}",,20.00,10.00,,
"{BE088888-958A-486F-AEFD-6F6E7C602EE6}","{84DF948C-2AB3-4461-8C64-7D1FBD79493E}",,20.00,10.00,,
"{BE1C3244-2FCE-412F-9CED-2460A4CF1C53}","{E3715278-3007-4D2F-9EDA-5062FF92E624}","J",20.00,10.00,0.70,"seine#4"
"{BE70B1D9-092E-4684-9778-93E999980AA1}","{D703A69D-4268-4451-B150-D0BF2602784F}",,20.00,10.00,1.20,
"{BE9907CB-CA54-49D3-BA93-F5246504921B}","{E9EFF6AC-A8B3-4E2B-B0B7-0BD1736FD925}","P",20.00,10.00,1.08,
"{BEAA09C7-2FB8-4AFD-BC6C-8B276C6185EC}","{591A6DDA-F079-45B2-B488-B4C8274050F9}",,20.00,10.00,1.10,"Kinky ISS"
"{BED6FDE7-BC3B-4102-AA32-AEE09B479F86}","{C2005D04-27A0-43DF-81F3-4D45C3460278}","P",20.00,10.00,0.90,
"{BEE4DE73-494D-4B3B-ABE0-120FE4659B63}","{B2E5AFFF-0BF5-48DA-AC89-B3D3DC76BED2}",,20.00,10.00,,
"{BF91FD93-CC21-416A-B5AE-10237A0C2900}","{94ACC1A2-1C1B-42C3-AD75-6CA00D6D05D0}","P",20.00,10.00,0.40,"crew: PS, TO, NB, AW; seine#1"
"{BFD75D0D-F1B3-4457-AE6C-75869030CB2E}","{91CCA048-C18A-41FF-B7BD-FBB88763FD2E}","P",20.00,10.00,0.86,
"{C01F35C8-0CED-4DF1-950F-CB2600A839CE}","{E5376ABB-3D02-4531-A719-44521A4735F5}","P",20.00,10.00,0.69,
